job_id,service_category,service_subtype,zip_code,booking_month,job_description,estimate_lo,estimate_hi,original_estimate,final_price,deadline,complexity,scope_size,urgency,cat_Auto,cat_Chimney,cat_Cleaning,cat_Electrical,cat_Exterior,cat_Flooring,cat_General Contractor,cat_HVAC,cat_Handyman,cat_Landscaping,cat_Moving,cat_Painting,cat_Pest Control,cat_Plumbing,cat_Pool,cat_Remodeling,cat_Roofing,deadline_I'm flexible,deadline_Within 1 month,deadline_Within 1-2 weeks,booking_month_numeric,interval_width,interval_width_ratio,cat_is_prod,price_is_high,interval_is_wide
job_000114,Landscaping,Landscaping,60484,2026-01,Landscaping,238,1496,867,927.0,As soon as possible,medium,medium,routine,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,1258,5.285714263505402,1,0,0
job_000115,Handyman,Handyman,90504,2026-03,Handyman,75,511,293,277.0,I'm flexible,medium,medium,routine,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,3,436,5.813333255822223,1,0,0
job_000116,Flooring,Flooring,35414,2026-01,Flooring,215,1919,1067,1156.0,As soon as possible,medium,medium,routine,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1704,7.925581358485668,0,0,0
job_000117,Remodeling,Remodeling,81279,2026-03,Remodeling,180,2167,1173,1187.0,As soon as possible,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,3,1987,11.03888882756173,0,0,0
job_000118,Auto,Auto,68170,2026-03,Auto,200,2087,1143,960.0,Within 1-2 weeks,medium,medium,routine,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3,1887,9.434999952825,0,0,0
job_000119,Pest Control,Rodents,40495,2026-03,Rodent control and sealing,242,2123,1182,1247.0,I'm flexible,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,3,1881,7.772727240608565,0,0,0
job_000120,Exterior,Exterior,52452,2026-04,Exterior,578,2458,1518,1816.0,Within 1-2 weeks,medium,medium,routine,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4,1880,3.252595150082015,1,0,0
job_000121,Painting,Interior,62365,2026-04,Exterior house painting,288,2008,1148,1148.0,Within 1-2 weeks,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,4,1720,5.97222220148534,0,0,0
job_000122,Flooring,Flooring,69377,2026-01,Flooring,244,2458,1351,1466.0,As soon as possible,medium,medium,routine,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2214,9.073770454615694,0,0,0
job_000123,Handyman,Handyman,52487,2026-04,Handyman,84,444,264,264.0,Within 1 month,medium,medium,routine,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,4,360,4.285714234693878,1,0,0
job_000124,Roofing,Roofing,49228,2026-01,Roofing,214,1679,946,856.0,Within 1-2 weeks,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,1465,6.845794360533671,0,0,0
job_000125,Flooring,Flooring,72577,2026-01,Flooring,223,1551,887,740.0,Within 1-2 weeks,medium,medium,routine,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,1328,5.955156923967906,0,0,0
job_000126,Exterior,Exterior,19210,2026-04,Exterior,494,3331,1912,1610.0,I'm flexible,medium,medium,routine,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4,2837,5.7429149681317515,1,0,0
job_000127,Handyman,Handyman,88083,2026-02,Handyman,66,591,328,275.0,As soon as possible,medium,medium,routine,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,525,7.954545334022041,1,0,0
job_000128,Appliance Repair,Appliance Repair,98968,2026-03,Appliance Repair,244,1967,1105,,As soon as possible,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1723,7.061475380895593,0,0,0
job_000129,Appliance Repair,Appliance Repair,32435,2026-02,Appliance Repair,171,1663,917,,As soon as possible,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,1492,8.725146147806162,0,0,0
job_000130,Remodeling,Remodeling,72752,2026-03,Remodeling,218,1833,1025,927.0,I'm flexible,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,3,1615,7.408256846751115,0,0,0
job_000131,Electrical,Outlet Installation,17158,2026-03,Install ceiling fan,174,2327,1250,1450.0,Within 1 month,medium,medium,routine,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3,2153,12.373563147278373,1,0,0
job_000132,Plumbing,Leak Repair,34565,2026-02,Install new water heater,124,1353,738,742.0,As soon as possible,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2,1229,9.911290242650885,1,0,0
job_000133,Landscaping,Landscaping,19071,2026-01,Landscaping,208,1701,954,795.0,Within 1 month,medium,medium,routine,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1,1493,7.177884580875555,1,0,0
job_000134,Painting,Exterior,10660,2026-04,Exterior house painting,287,2253,1270,1357.0,Within 1-2 weeks,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,4,1966,6.850174192159672,0,0,0
job_000135,HVAC,Thermostat,64807,2026-02,Install new thermostat,216,2354,1285,1148.0,I'm flexible,medium,medium,routine,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,2,2138,9.898148102323388,1,0,0
job_000136,General Contractor,General Contractor,33784,2026-03,General Contractor,1153,7580,4366,,I'm flexible,medium,medium,routine,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,3,6427,5.574154375044098,0,0,1
job_000137,Painting,Interior,28410,2026-04,Exterior house painting,350,2463,1406,1258.0,As soon as possible,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,4,2113,6.037142839893877,0,0,0
job_000138,Appliance Repair,Appliance Repair,68050,2026-01,Appliance Repair,171,1880,1025,1196.0,As soon as possible,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1709,9.994151988338293,0,0,0
job_000139,Handyman,Handyman,20454,2026-02,Handyman,90,553,321,,As soon as possible,medium,medium,routine,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,463,5.144444387283952,1,0,0
job_000140,Painting,Interior,23654,2026-04,Trim painting,297,3124,1710,,I'm flexible,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,4,2827,9.518518486469635,0,0,0
job_000141,Handyman,Handyman,25769,2026-04,Handyman,61,536,298,258.0,Within 1-2 weeks,medium,medium,routine,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,4,475,7.786885118247786,1,0,0
job_000142,General Contractor,General Contractor,62749,2026-03,General Contractor,1125,8983,5054,,I'm flexible,medium,medium,routine,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,3,7858,6.984888882680098,0,0,1
job_000143,Landscaping,Landscaping,67211,2026-01,Landscaping,177,1519,848,734.0,As soon as possible,medium,medium,routine,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,1342,7.581920861119091,1,0,0
job_000144,Painting,Cabinet,14948,2026-04,Trim painting,274,2003,1138,1221.0,As soon as possible,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,4,1729,6.310218955072194,0,0,0
job_000145,Roofing,Roofing,43458,2026-02,Roofing,235,2140,1187,1029.0,As soon as possible,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2,1905,8.106382944228157,0,0,0
job_000146,Pest Control,Termites,40370,2026-01,Rodent control and sealing,370,2118,1244,1350.0,As soon as possible,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,1748,4.72432431155588,0,0,0
job_000147,Cleaning,Carpet Cleaning,84320,2026-02,Carpet cleaning entire house,117,925,521,,I'm flexible,medium,medium,routine,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,808,6.905982846957412,1,0,0
job_000148,Pool,Pool,74809,2026-01,Pool,204,1926,1065,,I'm flexible,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1,1722,8.44117642920992,0,0,0
job_000149,Roofing,Roofing,76152,2026-04,Roofing,250,1759,1004,1153.0,Within 1-2 weeks,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,4,1509,6.035999975856,0,0,0
job_000150,HVAC,Ductwork,72577,2026-03,Clean ductwork,234,3560,1897,,As soon as possible,medium,medium,routine,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3,3326,14.213675152933012,1,0,0
job_000151,Exterior,Exterior,81095,2026-02,Exterior,445,2992,1718,1756.0,As soon as possible,medium,medium,routine,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2547,5.723595492755965,1,0,0
job_000152,Pool,Pool,78412,2026-01,Pool,221,2132,1176,1052.0,Within 1-2 weeks,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1,1911,8.647058784402448,0,0,0
job_000153,Appliance Repair,Appliance Repair,16941,2026-01,Appliance Repair,160,1849,1004,,As soon as possible,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1689,10.556249934023437,0,0,0
job_000154,Handyman,Handyman,53282,2026-04,Handyman,56,424,240,284.0,Within 1 month,medium,medium,routine,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,4,368,6.5714284540816355,1,0,0
job_000155,Moving,Moving,54484,2026-01,Moving,155,2369,1262,,Within 1-2 weeks,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1,2214,14.28387087558793,0,0,0
job_000156,Plumbing,Drain Cleaning,63372,2026-04,Replace kitchen sink shutoff valve (you supply valve),86,1866,976,,As soon as possible,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,4,1780,20.697674177934022,1,0,0
job_000157,Handyman,Handyman,79507,2026-04,Handyman,68,572,320,269.0,Within 1 month,medium,medium,routine,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,4,504,7.411764596885815,1,0,0
job_000158,Pool,Pool,58344,2026-04,Pool,191,2065,1128,,As soon as possible,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4,1874,9.811518273238125,0,0,0
job_000159,Roofing,Roofing,84150,2026-03,Roofing,216,1529,872,808.0,Within 1-2 weeks,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,3,1313,6.078703675561557,0,0,0
job_000160,Appliance Repair,Appliance Repair,95468,2026-03,Appliance Repair,211,1752,981,,As soon as possible,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1541,7.3033175009321445,0,0,0
job_000161,Remodeling,Remodeling,76849,2026-02,Remodeling,150,1922,1036,1016.0,Within 1 month,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,2,1772,11.81333325457778,0,0,0
job_000162,Auto,Auto,95906,2026-03,Auto,245,2359,1302,1263.0,Within 1-2 weeks,medium,medium,routine,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3,2114,8.62857139335277,0,0,0
job_000163,Flooring,Flooring,81915,2026-04,Flooring,242,2151,1196,1330.0,I'm flexible,medium,medium,routine,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4,1909,7.888429719469299,0,0,0
job_000164,Pool,Pool,83688,2026-04,Pool,250,1987,1118,,As soon as possible,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4,1737,6.947999972208001,0,0,0
job_000165,Pest Control,General,90112,2026-03,Termite inspection and treatment,334,2482,1408,1647.0,As soon as possible,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,3,2148,6.431137705295995,0,0,0
job_000166,Roofing,Roofing,47929,2026-01,Roofing,173,2376,1274,1324.0,I'm flexible,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,1,2203,12.734103972635237,0,0,0
